ID	lineage	domain	phylum	class	order	family	genus	species
A0A401G903	d__Eukaryota;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Sparassidaceae;g__Sparassis;s__	d__Eukaryota	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Sparassidaceae	g__Sparassis	s__
A0A7S1G4P4	d__Eukaryota;p__;c__Bigyra;o__Bicosoecida;f__;g__;s__	d__Eukaryota	p__	c__Bigyra	o__Bicosoecida	f__	g__	s__
A0A6J3D868	d__Eukaryota;p__Chordata;c__Aves;o__Anseriformes;f__Anatidae;g__Aythya;s__	d__Eukaryota	p__Chordata	c__Aves	o__Anseriformes	f__Anatidae	g__Aythya	s__
A0A7S1ENG1	d__Eukaryota;p__Chlorophyta;c__Mamiellophyceae;o__Mamiellales;f__Bathycoccaceae;g__Ostreococcus;s__	d__Eukaryota	p__Chlorophyta	c__Mamiellophyceae	o__Mamiellales	f__Bathycoccaceae	g__Ostreococcus	s__
K8E8P2	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptococcaceae;g__Desulforamulus;s__Desulforamulushydrothermalis	d__Bacteria	p__Bacillota	c__Clostridia	o__Eubacteriales	f__Peptococcaceae	g__Desulforamulus	s__Desulforamulushydrothermalis
A0A2D6PWG4	d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__	o__	f__	g__	s__
A0A4R8M268	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Aminobacteriaceae;g__Aminivibrio;s__	d__Bacteria	p__Synergistota	c__Synergistia	o__Synergistales	f__Aminobacteriaceae	g__Aminivibrio	s__
K0RHJ3	d__Eukaryota;p__Bacillariophyta;c__Coscinodiscophyceae;o__Thalassiosirales;f__Thalassiosiraceae;g__Thalassiosira;s__	d__Eukaryota	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__
A0A7S2EG18	d__Eukaryota;p__Bacillariophyta;c__Mediophyceae;o__Eupodiscales;f__Parodontellaceae;g__Trieres;s__	d__Eukaryota	p__Bacillariophyta	c__Mediophyceae	o__Eupodiscales	f__Parodontellaceae	g__Trieres	s__
A0A1Y4D158	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Desulfovibrio	s__
A0A367EC56	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Kitasatosporales	f__Streptomycetaceae	g__Streptomyces	s__
A0A518G462	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Aureliella;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__Aureliella	s__
A0A5D0NNQ1	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Microbispora;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Streptosporangiales	f__Streptosporangiaceae	g__Microbispora	s__
A0A2H5W9S4	d__Bacteria;p__;c__;o__;f__;g__;s__	d__Bacteria	p__	c__	o__	f__	g__	s__
A0A154BP03	d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Sporomusaceae;g__Anaerosporomusa;s__	d__Bacteria	p__Bacillota	c__Negativicutes	o__Selenomonadales	f__Sporomusaceae	g__Anaerosporomusa	s__
A0A6P5A5V2	d__Eukaryota;p__Chordata;c__Leptocardii;o__Amphioxiformes;f__Branchiostomatidae;g__Branchiostoma;s__	d__Eukaryota	p__Chordata	c__Leptocardii	o__Amphioxiformes	f__Branchiostomatidae	g__Branchiostoma	s__
A0A2K3D7F7	d__Eukaryota;p__Chlorophyta;c__Chlorophyceae;o__Chlamydomonadales;f__Chlamydomonadaceae;g__Chlamydomonas;s__	d__Eukaryota	p__Chlorophyta	c__Chlorophyceae	o__Chlamydomonadales	f__Chlamydomonadaceae	g__Chlamydomonas	s__
A4S8Y1	d__Eukaryota;p__Chlorophyta;c__Mamiellophyceae;o__Mamiellales;f__Bathycoccaceae;g__Ostreococcus;s__Ostreococcussp.'lucimarinus'	d__Eukaryota	p__Chlorophyta	c__Mamiellophyceae	o__Mamiellales	f__Bathycoccaceae	g__Ostreococcus	s__Ostreococcussp.'lucimarinus'
A0A7V8YJC6	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Pseudonocardiales;f__;g__;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Pseudonocardiales	f__	g__	s__
A0A4R8MM32	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Aminobacteriaceae;g__Aminivibrio;s__	d__Bacteria	p__Synergistota	c__Synergistia	o__Synergistales	f__Aminobacteriaceae	g__Aminivibrio	s__
A0A7C9K0N6	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Herbidospora;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Streptosporangiales	f__Streptosporangiaceae	g__Herbidospora	s__
A0A5N6BB22	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Microbispora;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Streptosporangiales	f__Streptosporangiaceae	g__Microbispora	s__
K5XKK3	d__Eukaryota;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricusbisporus	d__Eukaryota	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Agaricaceae	g__Agaricus	s__Agaricusbisporus
A0A094B580	d__Eukaryota;p__Ascomycota;c__Leotiomycetes;o__;f__Pseudeurotiaceae;g__Pseudogymnoascus;s__	d__Eukaryota	p__Ascomycota	c__Leotiomycetes	o__	f__Pseudeurotiaceae	g__Pseudogymnoascus	s__
A0A651I4G8	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__	g__	s__
A0A1C6M9P1	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Kitasatosporales	f__Streptomycetaceae	g__Streptomyces	s__
A0A7Y3XIA7	d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__	o__	f__	g__	s__
A0A369J6F7	d__Eukaryota;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lyophyllaceae;g__Hypsizygus;s__	d__Eukaryota	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Lyophyllaceae	g__Hypsizygus	s__
A0A011PFG7	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__;f__;g__CandidatusAccumulibacter;s__	d__Bacteria	p__Pseudomonadota	c__Betaproteobacteria	o__	f__	g__CandidatusAccumulibacter	s__
A0A2B4SB75	d__Eukaryota;p__Cnidaria;c__Anthozoa;o__Scleractinia;f__Pocilloporidae;g__Stylophora;s__	d__Eukaryota	p__Cnidaria	c__Anthozoa	o__Scleractinia	f__Pocilloporidae	g__Stylophora	s__
A0A1Y1IRW4	d__Eukaryota;p__Streptophyta;c__Klebsormidiophyceae;o__Klebsormidiales;f__Klebsormidiaceae;g__Klebsormidium;s__	d__Eukaryota	p__Streptophyta	c__Klebsormidiophyceae	o__Klebsormidiales	f__Klebsormidiaceae	g__Klebsormidium	s__
A0A516G9G8	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Ornithinimicrobiaceae;g__Ornithinimicrobium;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Micrococcales	f__Ornithinimicrobiaceae	g__Ornithinimicrobium	s__
A0A7W8AFB8	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nonomuraea;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Streptosporangiales	f__Streptosporangiaceae	g__Nonomuraea	s__
A0A1H1DNF4	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Thermomonosporaceae;g__Thermostaphylospora;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Streptosporangiales	f__Thermomonosporaceae	g__Thermostaphylospora	s__
A0A1N7ETS8	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Microbispora;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Streptosporangiales	f__Streptosporangiaceae	g__Microbispora	s__
A0A7S4MYA1	d__Eukaryota;p__Bacillariophyta;c__Mediophyceae;o__Eupodiscales;f__Odontellaceae;g__Odontella;s__	d__Eukaryota	p__Bacillariophyta	c__Mediophyceae	o__Eupodiscales	f__Odontellaceae	g__Odontella	s__
A0A517MM23	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Roseimaritima;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__Roseimaritima	s__
A0A7X0H8D6	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__Algisphaera;s__	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__Phycisphaeraceae	g__Algisphaera	s__
A0A532DH86	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira	s__
A0A673GZD6	d__Eukaryota;p__Chordata;c__Actinopteri;o__Cypriniformes;f__Cyprinidae;g__Sinocyclocheilus;s__	d__Eukaryota	p__Chordata	c__Actinopteri	o__Cypriniformes	f__Cyprinidae	g__Sinocyclocheilus	s__
A0A7J7QIA1	d__Eukaryota;p__Chlorophyta;c__Chlorophyceae;o__Sphaeropleales;f__Scenedesmaceae;g__Scenedesmus;s__	d__Eukaryota	p__Chlorophyta	c__Chlorophyceae	o__Sphaeropleales	f__Scenedesmaceae	g__Scenedesmus	s__
A0A847YMC5	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__;s__	d__Bacteria	p__Bacillota	c__Negativicutes	o__Veillonellales	f__Veillonellaceae	g__	s__
A0A5M3WA23	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Acrocarpospora;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Streptosporangiales	f__Streptosporangiaceae	g__Acrocarpospora	s__
A0A6L3W9P8	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Thermomonosporaceae;g__Actinomadura;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Streptosporangiales	f__Thermomonosporaceae	g__Actinomadura	s__
A0A544XSG3	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Microbispora;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Streptosporangiales	f__Streptosporangiaceae	g__Microbispora	s__
A0A7Y5KCN7	d__Bacteria;p__;c__;o__;f__;g__;s__	d__Bacteria	p__	c__	o__	f__	g__	s__
K9PVP0	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Chroococcales;f__Geminocystaceae;g__Picosynechococcus;s__	d__Bacteria	p__Cyanobacteriota	c__Cyanophyceae	o__Chroococcales	f__Geminocystaceae	g__Picosynechococcus	s__
A0A7S4SY83	d__Eukaryota;p__Bacillariophyta;c__Mediophyceae;o__Lithodesmiales;f__Lithodesmiaceae;g__Ditylum;s__	d__Eukaryota	p__Bacillariophyta	c__Mediophyceae	o__Lithodesmiales	f__Lithodesmiaceae	g__Ditylum	s__
A0A7R9WVD5	d__Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Craspedostauros;s__	d__Eukaryota	p__Bacillariophyta	c__Bacillariophyceae	o__Naviculales	f__Naviculaceae	g__Craspedostauros	s__
A0A5C8JQI4	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nonomuraea;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Streptosporangiales	f__Streptosporangiaceae	g__Nonomuraea	s__
A0A1J4JBJ7	d__Eukaryota;p__Parabasalia;c__;o__Tritrichomonadida;f__Tritrichomonadidae;g__Tritrichomonas;s__	d__Eukaryota	p__Parabasalia	c__	o__Tritrichomonadida	f__Tritrichomonadidae	g__Tritrichomonas	s__
A0A5N4DI46	d__Eukaryota;p__Chordata;c__Mammalia;o__Artiodactyla;f__Camelidae;g__Camelus;s__	d__Eukaryota	p__Chordata	c__Mammalia	o__Artiodactyla	f__Camelidae	g__Camelus	s__
A0A448ZSV8	d__Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Bacillariales;f__Bacillariaceae;g__Pseudo-nitzschia;s__	d__Eukaryota	p__Bacillariophyta	c__Bacillariophyceae	o__Bacillariales	f__Bacillariaceae	g__Pseudo-nitzschia	s__
A0A1Z5JZE3	d__Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Fistulifera;s__	d__Eukaryota	p__Bacillariophyta	c__Bacillariophyceae	o__Naviculales	f__Naviculaceae	g__Fistulifera	s__
E1ZKG3	d__Eukaryota;p__Chlorophyta;c__Trebouxiophyceae;o__Chlorellales;f__Chlorellaceae;g__Chlorella;s__	d__Eukaryota	p__Chlorophyta	c__Trebouxiophyceae	o__Chlorellales	f__Chlorellaceae	g__Chlorella	s__
I8U2M8	d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Sporomusaceae;g__Pelosinus;s__Pelosinusfermentans	d__Bacteria	p__Bacillota	c__Negativicutes	o__Selenomonadales	f__Sporomusaceae	g__Pelosinus	s__Pelosinusfermentans
Q113T2	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Oscillatoriales;f__Microcoleaceae;g__Trichodesmium;s__Trichodesmiumerythraeum	d__Bacteria	p__Cyanobacteriota	c__Cyanophyceae	o__Oscillatoriales	f__Microcoleaceae	g__Trichodesmium	s__Trichodesmiumerythraeum
A0A1G1K957	d__Bacteria;p__CandidatusOmnitrophota;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusOmnitrophota	c__	o__	f__	g__	s__
A0A075KHB8	d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Sporomusaceae;g__Pelosinus;s__	d__Bacteria	p__Bacillota	c__Negativicutes	o__Selenomonadales	f__Sporomusaceae	g__Pelosinus	s__
A0A3C1VAX3	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Limisphaerales;f__;g__;s__	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiia	o__Limisphaerales	f__	g__	s__
A0A6A5BJV7	d__Eukaryota;p__Heterolobosea;c__;o__;f__Vahlkampfiidae;g__Naegleria;s__	d__Eukaryota	p__Heterolobosea	c__	o__	f__Vahlkampfiidae	g__Naegleria	s__
A0A7R9ABP6	d__Eukaryota;p__Arthropoda;c__Ostracoda;o__Podocopida;f__Darwinulidae;g__Darwinula;s__	d__Eukaryota	p__Arthropoda	c__Ostracoda	o__Podocopida	f__Darwinulidae	g__Darwinula	s__
K8EGW3	d__Eukaryota;p__Chlorophyta;c__Mamiellophyceae;o__Mamiellales;f__Bathycoccaceae;g__Bathycoccus;s__	d__Eukaryota	p__Chlorophyta	c__Mamiellophyceae	o__Mamiellales	f__Bathycoccaceae	g__Bathycoccus	s__
B7G968	d__Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Phaeodactylaceae;g__Phaeodactylum;s__Phaeodactylumtricornutum	d__Eukaryota	p__Bacillariophyta	c__Bacillariophyceae	o__Naviculales	f__Phaeodactylaceae	g__Phaeodactylum	s__Phaeodactylumtricornutum
A0A7S3F7Q9	d__Eukaryota;p__Prasinodermophyta;c__Prasinodermophyceae;o__Prasinodermales;f__Prasinodermaceae;g__Prasinoderma;s__	d__Eukaryota	p__Prasinodermophyta	c__Prasinodermophyceae	o__Prasinodermales	f__Prasinodermaceae	g__Prasinoderma	s__
A0A498R4Q8	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Lucifera;s__	d__Bacteria	p__Bacillota	c__Negativicutes	o__Veillonellales	f__Veillonellaceae	g__Lucifera	s__
L0F747	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Desulfitobacteriaceae;g__Desulfitobacterium;s__Desulfitobacteriumdichloroeliminans	d__Bacteria	p__Bacillota	c__Clostridia	o__Eubacteriales	f__Desulfitobacteriaceae	g__Desulfitobacterium	s__Desulfitobacteriumdichloroeliminans
A0A401NFT7	d__Eukaryota;p__Chordata;c__Chondrichthyes;o__Carcharhiniformes;f__Scyliorhinidae;g__Scyliorhinus;s__	d__Eukaryota	p__Chordata	c__Chondrichthyes	o__Carcharhiniformes	f__Scyliorhinidae	g__Scyliorhinus	s__
A0A1M4EEA7	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nonomuraea;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Streptosporangiales	f__Streptosporangiaceae	g__Nonomuraea	s__
A0A521JZH3	d__Bacteria;p__Nitrospirota;c__;o__;f__;g__;s__	d__Bacteria	p__Nitrospirota	c__	o__	f__	g__	s__
A0A1U9ZYY7	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nonomuraea;s__[Actinomadura]parvosata	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Streptosporangiales	f__Streptosporangiaceae	g__Nonomuraea	s__[Actinomadura]parvosata
A0A1H7G3W9	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nonomuraea;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Streptosporangiales	f__Streptosporangiaceae	g__Nonomuraea	s__
A0A517SCQ6	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Caulifigura;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Caulifigura	s__
A0A5M3WHX0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Acrocarpospora;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Streptosporangiales	f__Streptosporangiaceae	g__Acrocarpospora	s__
A0A5S4FU42	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nonomuraea;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Streptosporangiales	f__Streptosporangiaceae	g__Nonomuraea	s__
A0A1G9RBE2	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nonomuraea;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Streptosporangiales	f__Streptosporangiaceae	g__Nonomuraea	s__
A0A1I3JMN1	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Streptosporangium;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Streptosporangiales	f__Streptosporangiaceae	g__Streptosporangium	s__
A0A2W2ETR1	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nonomuraea;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Streptosporangiales	f__Streptosporangiaceae	g__Nonomuraea	s__
A0A7W5UWJ6	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nonomuraea;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Streptosporangiales	f__Streptosporangiaceae	g__Nonomuraea	s__
A0A7X0NUF7	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nonomuraea;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Streptosporangiales	f__Streptosporangiaceae	g__Nonomuraea	s__
A0A3E0NDV9	d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__	o__	f__	g__	s__
A0A533BD17	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira	s__
A0A352YWW6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__	g__	s__
A0A2U1RNB0	d__Bacteria;p__CandidatusMethylomirabilota;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusMethylomirabilota	c__	o__	f__	g__	s__
A0A3B9HVA4	d__Bacteria;p__CandidatusRiflebacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusRiflebacteria	c__	o__	f__	g__	s__
A0A518E128	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Lignipirellula;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__Lignipirellula	s__
E5Y590	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophilawadsworthia	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Bilophila	s__Bilophilawadsworthia
A0A229T329	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Amycolatopsis;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Pseudonocardiales	f__Pseudonocardiaceae	g__Amycolatopsis	s__
A0A2P6V7G0	d__Eukaryota;p__Chlorophyta;c__Trebouxiophyceae;o__Chlorellales;f__Chlorellaceae;g__Micractinium;s__	d__Eukaryota	p__Chlorophyta	c__Trebouxiophyceae	o__Chlorellales	f__Chlorellaceae	g__Micractinium	s__
A0A1E7FVC9	d__Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Bacillariales;f__Bacillariaceae;g__Fragilariopsis;s__Fragilariopsiscylindrus	d__Eukaryota	p__Bacillariophyta	c__Bacillariophyceae	o__Bacillariales	f__Bacillariaceae	g__Fragilariopsis	s__Fragilariopsiscylindrus
A0A538RP78	d__Bacteria;p__Nitrospirota;c__;o__;f__;g__;s__	d__Bacteria	p__Nitrospirota	c__	o__	f__	g__	s__
A0A5C7P634	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__;f__;g__;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__	f__	g__	s__
A0A0J1EPV5	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__Rhodopirellula	s__
A0A2T1E656	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Leptolyngbyales;f__Leptolyngbyaceae;g__Stenomitos;s__Stenomitosfrigidus	d__Bacteria	p__Cyanobacteriota	c__Cyanophyceae	o__Leptolyngbyales	f__Leptolyngbyaceae	g__Stenomitos	s__Stenomitosfrigidus
A0A2T0MQS1	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nonomuraea;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Streptosporangiales	f__Streptosporangiaceae	g__Nonomuraea	s__
A0A438MH06	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nonomuraea;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Streptosporangiales	f__Streptosporangiaceae	g__Nonomuraea	s__
A0A3B3R711	d__Eukaryota;p__Chordata;c__Actinopteri;o__Osteoglossiformes;f__Mormyridae;g__Paramormyrops;s__	d__Eukaryota	p__Chordata	c__Actinopteri	o__Osteoglossiformes	f__Mormyridae	g__Paramormyrops	s__
H3AAR6	d__Eukaryota;p__Chordata;c__;o__Coelacanthiformes;f__Coelacanthidae;g__Latimeria;s__	d__Eukaryota	p__Chordata	c__	o__Coelacanthiformes	f__Coelacanthidae	g__Latimeria	s__
G3Q2P5	d__Eukaryota;p__Chordata;c__Actinopteri;o__Perciformes;f__Gasterosteidae;g__Gasterosteus;s__Gasterosteusaculeatus	d__Eukaryota	p__Chordata	c__Actinopteri	o__Perciformes	f__Gasterosteidae	g__Gasterosteus	s__Gasterosteusaculeatus
B8C702	d__Eukaryota;p__Bacillariophyta;c__Coscinodiscophyceae;o__Thalassiosirales;f__Thalassiosiraceae;g__Thalassiosira;s__	d__Eukaryota	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__
A0A7Y3TQT0	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__
F2AW79	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula;s__Rhodopirellulabaltica	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__Rhodopirellula	s__Rhodopirellulabaltica
A0A518EX74	d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__	o__	f__	g__	s__
A0A2E3QTC0	d__Bacteria;p__Rhodothermota;c__Rhodothermia;o__Rhodothermales;f__Rhodothermaceae;g__;s__	d__Bacteria	p__Rhodothermota	c__Rhodothermia	o__Rhodothermales	f__Rhodothermaceae	g__	s__
A0A2W7BEV7	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Leptolyngbyales;f__Leptolyngbyaceae;g__Leptolyngbya;s__	d__Bacteria	p__Cyanobacteriota	c__Cyanophyceae	o__Leptolyngbyales	f__Leptolyngbyaceae	g__Leptolyngbya	s__
A0A357KYH5	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__	g__	s__
A0A2E7DAR0	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__	s__
